fecha;hora;numero incidencia;localizacion;ubicacion;carretera;eje;tipo via;tipo accidente;tipo colision;vehiculos implicados;motocicletas implicadas;pesados implicados;estado del firme;circulacion;heridos leves;heridos graves;victimas mortales;descripcion
24/01/2021 0:00;21:59:57;20210124-0033;18RH06;TÚNEL;A5;18RH;RAMAL;Salida de via;Otro;1;1;0;Mojado;FLUIDA;0;0;0;MOTO CAIDA EN RAMAL,CORTAMOS RAMAL COMPLETO. LA USUARIA SE ENCUENTRA SIN NECESIDAD DE SER ATENDIDA POR SAMUR,TRASLADAMOS LA MOTO AL APARTADERO,CARGAMOS EN C-21 Y LA DEPOSITAMOS EN PSO.ERMITA DEL SANTO. LA USUARIA ES TRASLADADA POR EL PATRULLA AL EXTERIOR.
25/01/2021 0:00;7:00:00;20210125-0010;18RE04;TÚNEL;A5;18RE;RAMAL;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;CONGESTIONADA;0;0;0;VEHICULO GOLPEA LATERALMENTE CON BORDILLO ROMPIENDO EL PALIER DE RUEDA DELANTERA DERECHA, QUEDANDO LA RUEDA SUELTA Y REVENTON DE LA RUEDA TRASERA DEL MISMO LADO, QUEDANDOSE EL VEHICULO MIRANDO EN SENTIDO CONTRARIO A LA CIRCULACION. CARGAMOS EN GRUA Y LO SACAMOS POR RAMAL 18RV SALIDA CASA DE CAMPO, AL USUARIO LO SACA POLICIA MUNICIPAL.
25/01/2021 0:00;7:19:11;20210125-0013;07RE03;SUPERFICIE;M30;07RE;RAMAL;Salida de via;Otro;1;1;0;Mojado;FLUIDA;1;0;0;Aviso de centro de control de accidente leve en ramal, a mí llegada se encuentra Policía Municipal, el vehículo es sacado con grúa municipal y el accidentado es trasladado al hospital con heridas leves, según nos informa policia porque a mí llegada no se encuentra en el punto ni Samur ni el herido
25/01/2021 0:00;8:39:40;20210125-0021;12RH98;SUPERFICIE;M30;12RH;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Mojado;DENSA;1;0;0;Aviso de centro control de accidente leve, a mí llegada se encuentra Policía Municipal. La ocupante del vehículo 2 es llevada al hospital por Samur con heridas leves y pronóstico leve. Los dos vehículos son sacados con sus respectivas grúas de usuario y el usuario restante en taxi
25/01/2021 0:00;11:06:16;20210125-0027;03FT01;TÚNEL;A5;FT;TRONCO;Salida de via;COLISIÓN MEDIANA;1;0;0;Seco y limpio;DENSA;1;0;0;ACCIDENTE ENTRADA AL FL O SALIDA FT, EL VEHICULO SE SUBE A MEDIANA RECORRIENDO 30 METROS HASTA GOLPEARSE CON MURO DE HORMIGON CON LA PARTE TRASERA DEL VEHICULO, LLEVANDOSE POR DELANTE HITO METALICO DE M-30, ROMPIENDO LA BAJANTE DE PVC. ACUDE SAMUR AL PK DANDOLE DE ALTA IN SITU. LLEGA AL PK LA GRUA DE SU COMPAÑIA RETIRANDO EL VEHICULO.
25/01/2021 0:00;14:47:23;20210125-0032;07XC80;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;1;Mojado;FLUIDA;0;0;0;Accidente sin heridos en carril izquierdo. A mi llegada pasamos los vehículos al arcén derecho. Los vehículos se retiran por sus medios.
25/01/2021 0:00;17:03:47;20210125-0039;17XC95;TÚNEL;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Mojado;FLUIDA;0;0;0;Señalización de accidente por alcance entre 2 vehículos sin heridos,los usuarios se dan los datos y se retiran por sus propios medios.
25/01/2021 0:00;17:37:46;20210125-0041;04RA40;SUPERFICIE;M30;04RA;RAMAL;Salida de via;Otro;1;1;0;Mojado;FLUIDA;0;0;0;Caída de motorista, se cae solo al entrar en la curva, el suelo está muy mojado. Señalizamos en espera de grúa al final policía solicita a grúas Ollero que saca la moto de M30. No hay heridos de daños
26/01/2021 0:00;9:34:25;20210126-0025;12RV96;SUPERFICIE;M30;12RV;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Aviso a centro de control  deaccidente leve en el carril derecho, a mí llegada se encuentra Policía Municipal, los vehículos no tienen nada prácticamente y continúan por sus propios medios
26/01/2021 0:00;10:35:15;20210126-0029;18RR16;TÚNEL;A5;18RR;RAMAL;Salida de via;Otro;1;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE VEHICULO : SEÑALIZAMOS CON BUL C-15 , SE TRATA DE UN VEHICULO QUE COLISIONA LEVEMENTE CON EL BORDILLO, LO SACAMOS CON C-21 A GLORIETA DE SAN VICENTE.
26/01/2021 0:00;10:43:17;20210126-0030;15XC17;TÚNEL;M30;XC;TRONCO;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;1;0;0;MOTORIA ACCIDENTADO POR CAIDA SIN OTRO VEHICULO IMPLICADO. SE ENCUENTRA POLICIA NACIONAL QUE SEÑALIZA HASTA NUESTRA LLEGADA. HERIDAS Y PRONOSTICO LEVE SAMUR DA EL ALTA EN EL PUNTO Y SALE POR SUS MEDIOS ESCOLTADO POR POLICIA. SIN DAÑOS AL PATRIMONIO.
26/01/2021 0:00;11:00:19;20210126-0032;03FL02;TÚNEL;A5;FL;TRONCO;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;DENSA;0;0;0;ACCIDENTE CON DAÑOS SIN HERIDOS, SE LE PINCHA LA RUEDA DELANTERA IZQUIERDA Y GOLPEA CONTRA EL BORDILLO LADO IZQUIERDO, VIENE SAMUR AL PK ,SELUR TAMBIEN SE PRESENTA PARA LIMPIAR CUESTA ENTRADA DEL RAMAL, SACAMOS EL VEHICULO A SALIDA CASA DE CAMPO 18RV,EL TAXI DEL SEGURO SE HACE CARGO DE LOS USUARIOS ,OCASIONA DESPERFECTOS EN 10 METROS DE BORDILLO Y DE ASFALTO ( RAYADO ) SE UTILIZA 3 GARRAFAS DE DESENGRASANTE PARA LA LIMPIEZA DE LA CALZADA.
26/01/2021 0:00;12:37:32;20210126-0039;10XL00;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE ENTRE VEHICULOS SIN HERIDOS NI DAÑOS AL PATRIMONIO. LOS VEHICULOS SON RETIRADOS POR GRUAS OLLERO
26/01/2021 0:00;13:30:15;20210126-0041;15RV08;TÚNEL;M30;15RV;RAMAL;Vuelco;Otro;1;0;0;Seco y limpio;FLUIDA;1;0;0;VEHICULO ACCIDENTADO Y EN POSICIÓN DE VUELCO SOBRE SU TECHO. A NUESTRA LLEGADA EL USUARIO SE ENCUENTRA FUERA DEL VEHICULO Y ATENDIDO POR OTROS USUARIOS. ESTA CONSCIENTE . REALIZAMOS CONTROL DE RIESGOS SOBRE EL VEHÍCULO Y EVACUAMOS COCHES BLOQUEADOS DENTRO DE REMAL HACIA EL 15RR. BOMBEROS AYUNTAMIENTO VOLTEAN VEHICULO SOBRE SUS RUEDAS Y CORTAN BATERIA. USUARIO ES ATENDIDO POR SAMUR Y TRASLADADO A 12 DE OCTUBRE CON PRONOSTICO RESERVADO. SACAMOS VEHICULO CON C-22 A DEPOSITO POLICIA EN AVDA VALLADOLID Y LIMPIAMOS RAMAL DE VERTIDO DE ACEITE CON SEPIOLITA Y DESENGRASANTE.
26/01/2021 0:00;14:37:46;20210126-0045;09NL80;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;DENSA;0;0;0;Accidente leve sin heridos ni daño, en carril izquierdo. Señalizamos en espera de grúa, con policia, dos de los tres vehículos se retiran por sus medios el otro espera la grúa
26/01/2021 0:00;15:10:44;20210126-0046;03FL15;TÚNEL;A5;FL;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;4;1;0;Otros;FLUIDA;1;0;0;ACCIDENTE DE VEHICULOS: SEÑALIZAMOS CON BUL C-15 ,SE TRATA DE UN ACCIDENTE CON 4 VEHICULOS IMPLICADOS ,UNO DE LOS OCUPANTES ES ATENDIDO POR SAMUR Y DADO DE ALTA EN EL PUNTO. TODOS LOS VEHICULOS SE RETIRAN POR SUS MEDIOS.
26/01/2021 0:00;18:15:42;20210126-0055;15RR28;TÚNEL;M30;15RR;RAMAL;Salida de via;Otro;0;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE DE MOTORISTA. ANTES DE NUESTRA SALIDA DE BASE SE ANULA SERVICIO.
26/01/2021 0:00;20:19:44;20210126-0064;18RM10;TÚNEL;M30;18RM;RAMAL;Otros;Otro;1;1;0;Seco y limpio;CONGESTIONADA;1;0;0;ACCIDENTE DE MOTO, ATENDIDO POR SAMUR DADO DE ALTA EN EL PUNTO, SALE POR SUS MEDIOS
26/01/2021 0:00;20:32:16;20210126-0065;04RA67;SUPERFICIE;A2;04RA;RAMAL;Salida de via;COLISIÓN MEDIANA;1;1;0;Seco y limpio;DENSA;2;0;0;CAIDA DE MOTORISTA EN CARRIL DERECHO QUE SE DESPLAZA HASTA LA ISLETA DEL RAMAL. SIN DAÑOS Y 2 HERIDOS LEVES DADOS DE ALTA EN EL PUNTO. EL VEHICULO ES RETIRADO POR POLICIA FUERA DE ZONA.
26/01/2021 0:00;21:34:00;20210126-0066;16NC08;TÚNEL;M30;NC;TRONCO;Salida de via;COLISIÓN FRONTAL;1;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE DE VEHICULO CON PRESENCIA DE POLICIA MUNICIPAL, EL VEHICLO GOLPEA EN AMBAS BARRERAS DE HORMIGON, TANTO DEL CARRIL IZD, COMO EL DCHO, FUERA DE LIMITES . SACAMOS EL VEHICULO POR RAMAL 17RA A VIRGEN DEL PUERTO Y POLICIA SACA AL USUARIO.
27/01/2021 0:00;7:31:18;20210127-0010;14XL25;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;8;0;0;Seco y limpio;CONGESTIONADA;0;0;0;ALCANCE MULTIPLE ENTRE VEHICULOS ,  LOS USUARIOS INTERCAMBIAN DATOS Y SALEN POR SUS MEDIOS, SALVO VH-8 QUE ES SEÑALIZADO POR FURGON DE RONDAS Y LE SACA GRUA DE SU SEGURO MAPFRE, VH-4 QUE SACAMOS CON C-22 AL EXTERIOR JUNTO CON POLICIA A C/ ANTONIO LOPEZ 264. SE ANULA SERVICIO C-23 PLATAFORMA B,M . ALVARO
27/01/2021 0:00;8:04:32;20210127-0012;18RN14;TÚNEL;A5;18RN;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;CONGESTIONADA;0;0;0; ACCIDENTE LEVE ENTRE DOS VEHICULOS (ALCANCE). ESTE SE PRODUCE EN CARRIL IZQUIERDO DEL 18 RN. A NUESTRA LLEGADA NOS ENCONTRAMOS UN VEHICULO EN CARRIL IZQUIERDO Y EL OTRO EN EL APARTADERO DERECHO 50 M MAS ADELANTE.  CARGAMOS CON GRUA C-21 (EL VEHICULO 2) Y LO RETIRAMOS AL EXTERIOR. ESPERAMOS A GRUA C23 (MENDEZ ALVARO Y CARGAMOS EL (VEHICULO 1) Y RETIRAMOS AL EXTERIOR. AMBOS VEHICULOS RETIRADOS A LA PLAZA SAN POL DE MAR. POLICIA MUNICIPAL TRASLADA A LOS DOS CONDUCTORES EN SU VEHICULO MUNICIPAL A LA PLAZA SAN POL DE MAR.  LIMPIAMOS CARRIL IZQUIERDO DE LIQUIEDO ANTICONGELANTE. RESOLUCION:  ESPERA A LA GRUA MENDEZ ALVARO.
27/01/2021 0:00;10:51:35;20210127-0019;05AT44;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;1;Seco y limpio;FLUIDA;0;1;0;Aviso de centro de control de accidente de moto a mí llegada se encuentra una patrulla de Guardia Civil acuden el ITRA, Policía Municipal, Samur. El herido es trasladado al Hospital de La Paz con pronóstico grave, rotura de tobillo, y el vehículo es sacado en grúa de usuario
27/01/2021 0:00;15:07:33;20210127-0030;08NL80;SUPERFICIE;M30;NL;VIA DE SERVICIO;Otros;Otro;0;0;0;Seco y limpio;CONGESTIONADA;0;0;0;AVISO DE C.CONTROL DE UN ACCIDENTE EN CARRIL IZQUIERDO. ANTES DE LLEGAR AL PUNTO VUELVEN A INFORMAR DE QUE LOS VEHICULOS SE HAN RETIRADO POR SUS MEDIOS Y QUE LA INCIDENCIA QUEDA COMO SERVICIO ANULADO.
27/01/2021 0:00;15:30:52;20210127-0031;04AT60;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente  de chapa, a mí llegada solamente queda un vehículo, señalizado junto con policía distrito en espera de grúa y taxi, ante la tardanza de la grúa del usuario se solicita Ollero que saca el coche de M30
27/01/2021 0:00;15:42:41;20210127-0033;14VE10;TÚNEL;M30;14VE;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;0;0;0;COLISION LATERAL DE D0S VEHICULOS SIN DAÑOS  NI HERIDOS  ,  SALEN  POR SUS MEDIOS
27/01/2021 0:00;17:01:29;20210127-0038;12OT30;SUPERFICIE;M-607;OT;TRONCO;Salida de via;Otro;1;0;0;Seco y limpio;FLUIDA;0;0;0;Señalización de daños en carril izquierdo,barrera de seguridad izquierda de dicho pk(4 Barreras Bionda,5 CPN y 3 Captafaros.)Quedan restos al no poder limpiar el virteaguas y restos del vehículo, incluido una matrícula.
27/01/2021 0:00;18:51:57;20210127-0046;14NL09;TÚNEL;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;ALCANCE ENTRE DOS VEHICULOS , ANTES DE LLEGAR AL PK NOS ANULAN ,REANUDAN LA MARCHA.
28/01/2021 0:00;19:19:13;20210128-0042;04AT80;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;0;Seco y limpio;CONGESTIONADA;1;0;0;ACCIDENTE POR ALCANCE CON 3 VEHICULOS IMPLICADOS. CORTE DE 2 CARRILES DERECHOS. 1 HERIDO DADO DE ALTA EN EL PUNTO, SIN DAÑOS AL PATRIMONIO. LOS VEHICULOS SON RETIRADOS POR LAS GRUAS DE LOS USUARIOS.
28/01/2021 0:00;21:35:33;20210128-0047;13XL10;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;6;0;0;Seco y limpio;FLUIDA;2;0;0;COLISION POR ALCANCE ENTRE 6 VEHICULOS EN LOS CARRILES CENTRALES, 4 DE ELLOS SE MARCHAN POR SUS MEDIOS Y EL 3 Y 6 SE RETIRAN POR SUS GRUAS PROPIAS, EL HERIDO DEL VEHICULO 2 ES DADO EL ALTA EN EL PUNTO Y EL HERIDO DEL VEHICULO 3 ES TRASLADADO A ASEPEYO
28/01/2021 0:00;21:46:06;20210128-0048;18RH17;TÚNEL;A5;18RH;RAMAL;Salida de via;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;SALIDA DE VIA DE MOTO. EL CONDUCTOR NO PRESENTA DAÑOS PERSONALES. A NUESTRA LLEGADA NOS ENCONTRAMOS LA MOTO EN APARTADERO 18 RH 17. CARGAMOS CON GRUA C-21 Y RETIRAMOS AL EXTERIOR (C/SAN AMBROSIO). POLICICIA MUNICIPAL ACOMPAÑA EN SU VEHICULO AL CONDUCTOR DE LA MOTO.
29/01/2021 0:00;15:05:38;20210129-0020;17XC06;TÚNEL;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;CONGESTIONADA;1;0;0;ACCIDENTE POR ALCANCE, LA MOTO GOLPEA POR DETRÁS AL COCHE. CORTAMOS 2 CARRILES HASTA PASAR A LOS VEHICULOS AL DERECHO. SE SOLICITA SAMUR POR DOLORES DEL MOTORISTA, PARAMOS UN SAMUR QUE PASA POR EL PK Y LO ATIENDE, DANDOLE DE ALTA IN SITU POR DECISION DEL USUARIO. CARGAMOS LA MOTO EN GRUA, EL COCHE SALE POR SUS MEDIOS LLEVANDO AL MOTORISTA A EXTERIOR. LO SACAMOS POR RAMAL 16RC A ERMITA DEL SANTO.
29/01/2021 0:00;15:26:30;20210129-0021;11NL20;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente sin heridos en isleta. Los vehículos se retiran por sus medios.
29/01/2021 0:00;16:02:33;20210129-0024;20RE13;SUPERFICIE;M30;20RE;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZAR ACCIDENTE LEVE POR ALCANCE ENTRE DOS TURISMOS. TRAS DARSE LOS DATOS SE RETIRAN DEL PUNTO POR SUS MEDIOS.
29/01/2021 0:00;20:17:17;20210129-0030;18RH17;TÚNEL;A5;18RH;RAMAL;Salida de via;Otro;1;1;0;Mojado;FLUIDA;2;0;0;CAÍDA DE MOTO CON DOS OCUPANTES EN ACCESO AL APARTADERO HASTIAL DCHO.DEL 18RH17.LOS DOS OCUPANTES SON ATENDIDOS POR SAMUR Y DADOS DE ALTA IN  SITU,LA MOTO ES RETIRADA POR SU SEGURO Y LOS USUARIOS POR UN TAXI. REVISAMOS CALZADA DEL RAMAL Y SALIDA DE EMERGENCIA DEL 18RH12 JUNTO A COORDINADOR Y JEFE DE TURNO.
29/01/2021 0:00;21:23:18;20210129-0031;05NC70;SUPERFICIE;M30;NC;TRONCO;Otros;Otro;2;1;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE EN CARRIL DERECHO. SIN HERIDOS Y SIN DAÑOS AL PATRIMONIO. 1 VEHICULO SE RETIRA POR SUS MEDIOS Y EL OTRO ES RETIRADO POR POLICIA FUERA DE ZONA.
29/01/2021 0:00;23:51:10;20210129-0033;07NC50;SUPERFICIE;M30;NC;TRONCO;Salida de via;COLISIÓN FRONTAL;1;0;0;Seco y limpio;FLUIDA;0;0;0;ACCIDENTE DE SALIDA DE VIA, QUEDANDO EL VEHICULO EN LOS 2 CARRILES IZQUIERDOS. SEÑALIZAMOS HASTA RETIRADA DE ESTE POR GRUA DE MOVILIDAD, EL SAMUR LLEGA AL PUNTO PERO EL CONDUCTOR NO QUIERE SER ATENDIDO
30/01/2021 0:00;21:35:54;20210130-0018;10XL00;SUPERFICIE;M30;XL;VIA DE SERVICIO;Otros;Otro;3;0;0;Seco y limpio;FLUIDA;0;0;0;AVISO: ACCIDENTE SIN DAÑOS NI HERIDOS. SE RETIRAN POR SUS MEDIOS.
31/01/2021 0:00;14:17:31;20210131-0019;24RH00;SUPERFICIE;M30;24RH;RAMAL;Salida de via;Otro;1;0;0;Seco y limpio;DENSA;0;0;0;SALIDA DE VIA SIN HERIDOS Y CON DAÑOS, EL VEHÍCULO QUEDA EN EL VIERTE AGUAS, BOMBEROS AYUNTAMIENTO P 9° SACA EL VEHICULO DEL VIERTE AGUAS,TANTO VEHICULO COMO USUARIA SALEN DEL PUNTO EN LA GRUA DE SU SEGURO, SAMUR ES ACTIVADO PERO NO ACTUA, GUARDIA CIVIL SE PRESENTA PERO NO ACTUA.
31/01/2021 0:00;20:01:29;20210131-0022;18RM31;TÚNEL;M30;18RM;RAMAL;Vuelco;Otro;1;1;0;Seco y limpio;FLUIDA;0;0;0;CAIDA DE MOTORISTA, SE QUEDA EN APARTADERO CON EL FL, ANTES DE NUESTRA LLEGADA REANUDA LA MARCHA.
31/01/2021 0:00;22:07:58;20210131-0027;32XC00;SUPERFICIE;M30;XC;TRONCO;Salida de via;COLISIÓN LATERAL;1;0;0;Seco y limpio;FLUIDA;0;0;0;VEHICULO SE SALE DE VIA, SE GOLPEA CONTRA NEW JERSEY, REVIENTA RUEDA Y DIRECCION, DEL LADO IZQ. DELANTERO. NO HAY HERIDOS. HAY DAÑOS EN NEW JERSEY,A RAÑAZO Y EN ASFALTO TAMBIEN ARAÑADO
01/02/2021 0:00;7:36:24;20210201-0009;28XC30;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN LATERAL;2;0;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZAR ACCIDENTE ENTRE 2 VEHÍCULOS EN CARRIL DERECHO. SE AYUDA A LOS USUARIOS A HACER PARTE DIGITAL Y CONTINUAN LA MARCHA.
01/02/2021 0:00;8:30:00;20210201-0014;08XL40;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Señalizar accidente por alcance en carril derecho. Los conductores rellenan parte de accidente y se retiran por sus propios medios, sin daños a patrimonio ni heridos
01/02/2021 0:00;8:55:00;20210201-0016;07XC80;SUPERFICIE;M30;XC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;Accidente en los carriles centrales, a mí llegada los vehículos se retiran por sus propios medios sin poder tirar fotografía del accidente solo recopilo matrículas
01/02/2021 0:00;9:32:24;20210201-0018;24RH46;SUPERFICIE;M30;24RH;RAMAL;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;FLUIDA;0;0;0;SEÑALIZAR ACCIDENTE ENTRE 2 VEHÍCULOS POR ALCANCE. A LA LLEGADA SOLO HABÍA 1 VEHÍCULO Y POLICÍA. SU GRÚA CARGA Y FINALIZAMOS.
01/02/2021 0:00;13:29:35;20210201-0024;11NL20;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;4;0;2;Seco y limpio;CONGESTIONADA;0;0;0;Señalizar accidente entre dos camiones y dos vehículos en carril derecho. Los dos camiones y el primero de los vehículos salen por sus medios, el último vehículo se queda en La Isleta señalizado por dos conos a la espera de su grúa, por orden de policía nosotros nos marchamos
01/02/2021 0:00;14:57:00;20210201-0027;04AT50;SUPERFICIE;A2;AT;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;3;0;0;Accidente en carril izquierdo central entre dos vehículos, tres heridos leves dados de alta en el punto, los dos vehículos retirados por sus grúas
01/02/2021 0:00;15:01:17;20210201-0028;13XL50;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Seco y limpio;DENSA;0;0;0;ALCANCE ENTRE VEHICULOS , SALEN POR SUS MEDIOS , ESCOLTAMOS AL EXTERIOR JUNTO CON POLICIA
01/02/2021 0:00;22:52:55;20210201-0043;31RJ40;SUPERFICIE;M30;31RJ;RAMAL;Salida de via;Otro;1;0;0;Seco y limpio;FLUIDA;0;0;0;señalizar Salida de via, golpea contra el margen derecho y sale despedido hacia el margen izquierdo golpeando contra las barreras, en principio cortamos carril izquierdo, pero dada la cantidad de aceite esparcido por los dos carriles, realizamos el corte total del ramal. no hay heridos, vehículo retirado por grúa del usuario, baldeadora limpia aceite del asfalto,
02/02/2021 0:00;13:37:58;20210202-0018;03FL62;TÚNEL;A5;FL;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;1;Seco y limpio;FLUIDA;0;1;0;COLISIÓN POR ALCANCE ENTRE UN AUTOBÚS Y UN TURISMO, POLICÍA Y SAMUR SE ENCUENTRA EN EL PUNTO ANTES DE NUESTRA LLEGADA. CORTAMOS TRES CARRILES IZQUIERDOS. TRASLADAMOS A LOS PASAJEROS DEL AUTOBUS SINIESTRADO A OTRO DE LA MISMA COMPAÑÍA, EL USUARIO DEL TURISMO ES ATENDIDO POR SAMUR Y TRASLADADO AL HOSPITAL. CUANDO POLICÍA DA LA ORDEN PROCEDEMOS A RETIRAR EL VEHÍCULO QUEDANDO CORTADO UNICAMENTE EL CARRIL IZQUIERDO A LA ESPERA DE LA LLEGADA DE LA ASISTENCIA DEL AUTOBUS, DE LO CUAL SE ENCARGA EL FURGON DE RONDAS. LIMPIAMOS CARRILES Y POR ORDEN DE POLICIA DEPOSITAMOS EL TURISMO EN EL DEPOSITO MUNICIPAL( CARRETERA CASTILLA).
02/02/2021 0:00;14:16:17;20210202-0020;15XL06;TÚNEL;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;5;0;0;Seco y limpio;DENSA;2;0;0;COLISION POR ALCANCE ENTRE 5 VEHICULOS , SIN DAÑOS AL PATRIMONIO AUNQUE SI PERSONALES, DOS OCUPANTES DE UNO DE LOS VEHICULOS ATENDIDOS POR SAMUR Y DADOS DE ALTA EN EL LUGAR. TODOS LOS VEHICULOS SALEN POR SUS MEDIOS , MENOS UNO , QUE LO SACAMOS A PSEO SANTA Mª DE LA CABEZA CON C-22 . BASE VALENCIA ES ACTIVADA Y ANULADA DE CAMINO
02/02/2021 0:00;18:26:02;20210202-0029;07XL80;SUPERFICIE;M30;XL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;1;0;Seco y limpio;DENSA;0;0;0;Colisión de motorista contra turismo, sin heridos ni daños, se toman datos y se retiran por sus medios
02/02/2021 0:00;21:23:08;20210202-0032;10RC15;SUPERFICIE;M30;10RC;RAMAL;Colision entre vehiculos;COLISIÓN FRONTAL;2;0;0;Seco y limpio;FLUIDA;0;0;0;AVISO DE CENTRO DE CONTROL PARA SEÑALIZAR POSIBLE ATROPELLO. AL LLEGAR SE TRATA DE UN ACCIDENTE FRONTO-LATERAL ENTRE UN TURISMO Y UNA AMBULANCIA. SIN HERIDOS NI DAÑOS A PATRIMONIO. LOS OCUPANTES DE AMBOS VEHICULOS SE TOMAN DATOS Y SE RETIRAN DEL PUNTO POR SUS PROPIOS MEDIOS.
03/02/2021 0:00;12:38:25;20210203-0011;32NC10;SUPERFICIE;M30;NC;TRONCO;Colision entre vehiculos;COLISIÓN POR ALCANCE;3;0;1;Seco y limpio;FLUIDA;0;0;0;SEÑALIZAR ACCIDENTE POR ALCANCE, SIN HERIDOS, ENTRE 3 VEHICULOS IMPLICADOS. TRAS CORTAR CARRIL CENTRAL LOS PASAMOS A LA ISLETA DEL KM 32. TRAS HACER PARTE CON POLICIA LOS VEHICULOS CONTINUAN POR SUS MEDIOS.
03/02/2021 0:00;17:30:00;20210203-0020;11NL00;SUPERFICIE;M30;NL;VIA DE SERVICIO;Colision entre vehiculos;COLISIÓN POR ALCANCE;4;0;0;Seco y limpio;CONGESTIONADA;0;0;0;Señalizar accidente en carril derecho central, entre 4 vehículos, sin heridos. Tres vehículos se retiran por sus medios y uno es retirado por su grúa
03/02/2021 0:00;21:00:33;20210203-0024;06RH34;SUPERFICIE;M30;06RH;RAMAL;Otros;Otro;2;1;0;Seco y limpio;FLUIDA;0;0;0;Accidente en carril derecho, sin heridos, entre un vehículo y una moto. Se retiran por sus medios
03/02/2021 0:00;23:45:23;20210203-0027;99JL00;SUPERFICIE;M30;99JL;TABLERO;Colision entre vehiculos;COLISIÓN POR ALCANCE;2;0;0;Mojado;(en blanco);2;0;0;Aviso a centro de control de señalización de accidente por persecución policial. El vehículo se encuentra cruzado en la calzada y rodeado de varias patrullas de Policía Nacional. a mí llegada no se encuentra Policía Municipal, a mí llegada el ocupante del vehículo ya no se encuentra en el lugar por lo visto se lo lleva Policía Nacional al hospital por haber sufrido cortes, al punto acuden Policía Municipal , Samur e ITE, Samur atiende a un agente de policía nacional por sufrir cortes en una mano pero son cortes leves le dan el alta en el lugar, el vehículo es sacado en grúa de movilidad
